USERID,PERSON_ID_EXTERNAL,STARTDATE,ORIGINALSTARTDATE,ISPRIMARY,SENIORITYDATE,JOBNUMBER,
30002357            ,30002357            ,01/12/2015,01/12/2015,True,,,
30002358            ,30002358            ,01/12/2015,01/12/2015,True,,,
30002359            ,30002359            ,01/12/2015,01/12/2015,True,,,
30002360            ,30002360            ,01/12/2015,01/12/2015,True,,,
30002361            ,30002361            ,01/12/2015,01/12/2015,True,,,
30002362            ,30002362            ,01/12/2015,01/12/2015,True,,,
30002363            ,30002363            ,26/11/2015,26/11/2015,True,,,
30002364            ,30002364            ,26/11/2015,26/11/2015,True,,,
30002365            ,30002365            ,26/11/2015,26/11/2015,True,,,
30002366            ,30002366            ,26/11/2015,26/11/2015,True,,,
30002367            ,30002367            ,26/11/2015,26/11/2015,True,,,
30002368            ,30002368            ,24/11/2015,24/11/2015,True,,,
30002369            ,30002369            ,24/11/2015,24/11/2015,True,,,
30002370            ,30002370            ,24/11/2015,24/11/2015,True,,,
30002371            ,30002371            ,15/11/2015,15/11/2015,True,,,
30002372            ,30002372            ,01/01/2016,01/01/2016,True,,,
30002373            ,30002373            ,17/11/2015,17/11/2015,True,,,
30002374            ,30002374            ,17/11/2015,17/11/2015,True,,,
30002375            ,30002375            ,17/11/2015,17/11/2015,True,,,
30002376            ,30002376            ,17/11/2015,17/11/2015,True,,,
30002377            ,30002377            ,17/11/2015,17/11/2015,True,,,
30002378            ,30002378            ,16/11/2015,16/11/2015,True,,,
30002380            ,30002380            ,12/11/2015,12/11/2015,True,,,
30002381            ,30002381            ,01/03/2017,01/03/2017,True,,,
30002382            ,30002382            ,10/11/2015,10/11/2015,True,,,
30002383            ,30002383            ,10/11/2015,10/11/2015,True,,,
30002384            ,30002384            ,10/11/2015,10/11/2015,True,,,
30002385            ,30002385            ,01/11/2015,01/11/2015,True,,,
30002386            ,30002386            ,01/02/2017,01/02/2017,True,,,
30002387            ,30002387            ,01/02/2016,01/02/2016,True,,,
30002388            ,30002388            ,08/11/2015,08/11/2015,True,,,
30002389            ,30002389            ,08/11/2015,08/11/2015,True,,,
30002390            ,30002390            ,05/11/2015,05/11/2015,True,,,
30002391            ,30002391            ,03/11/2015,03/11/2015,True,,,
30002392            ,30002392            ,03/11/2015,03/11/2015,True,,,
30002393            ,30002393            ,03/11/2015,03/11/2015,True,,,
30002394            ,30002394            ,03/11/2015,03/11/2015,True,,,
30002395            ,30002395            ,02/11/2015,02/11/2015,True,,,
30002396            ,30002396            ,30/10/2015,30/10/2015,True,,,
30002397            ,30002397            ,02/11/2015,02/11/2015,True,,,
30002398            ,30002398            ,01/01/2016,01/01/2016,True,,,
30002399            ,30002399            ,27/10/2015,27/10/2015,True,,,
30002400            ,30002400            ,27/10/2015,27/10/2015,True,,,
30002401            ,30002401            ,27/10/2015,27/10/2015,True,,,
30002402            ,30002402            ,27/10/2015,27/10/2015,True,,,
30002403            ,30002403            ,27/10/2015,27/10/2015,True,,,
30002404            ,30002404            ,09/10/2015,09/10/2015,True,,,
30002405            ,30002405            ,05/01/2017,05/01/2017,True,,,
30002406            ,30002406            ,01/09/2016,01/09/2016,True,,,
30002407            ,30002407            ,16/10/2015,16/10/2015,True,,,
30002408            ,30002408            ,13/07/2017,13/07/2017,True,,,
30002409            ,30002409            ,20/10/2015,20/10/2015,True,,,
30002410            ,30002410            ,20/10/2015,20/10/2015,True,,,
30002411            ,30002411            ,15/10/2015,15/10/2015,True,,,
30002412            ,30002412            ,15/10/2015,15/10/2015,True,,,
30002413            ,30002413            ,15/10/2015,15/10/2015,True,,,
30002414            ,30002414            ,15/10/2015,15/10/2015,True,,,
30002415            ,30002415            ,13/10/2015,13/10/2015,True,,,
30002416            ,30002416            ,13/10/2015,13/10/2015,True,,,
30002417            ,30002417            ,13/10/2015,13/10/2015,True,,,
30002418            ,30002418            ,13/10/2015,13/10/2015,True,,,
30002419            ,30002419            ,07/10/2015,07/10/2015,True,,,
30002420            ,30002420            ,07/10/2015,07/10/2015,True,,,
30002421            ,30002421            ,07/10/2015,07/10/2015,True,,,
30002422            ,30002422            ,07/10/2015,07/10/2015,True,,,
30002423            ,30002423            ,07/10/2015,07/10/2015,True,,,
30002424            ,30002424            ,06/10/2015,06/10/2015,True,,,
30002425            ,30002425            ,06/10/2015,06/10/2015,True,,,
30002426            ,30002426            ,06/10/2015,06/10/2015,True,,,
30002427            ,30002427            ,01/10/2015,01/10/2015,True,,,
30002428            ,30002428            ,06/10/2015,06/10/2015,True,,,
30002429            ,30002429            ,01/10/2015,01/10/2015,True,,,
30002430            ,30002430            ,13/12/2016,13/12/2016,True,,,
30002431            ,30002431            ,01/10/2015,01/10/2015,True,,,
30002432            ,30002432            ,01/05/2016,01/05/2016,True,,,
30002433            ,30002433            ,30/09/2015,30/09/2015,True,,,
30002434            ,30002434            ,30/09/2015,30/09/2015,True,,,
30002435            ,30002435            ,29/09/2015,29/09/2015,True,,,
30002436            ,30002436            ,29/09/2015,29/09/2015,True,,,
30002437            ,30002437            ,01/07/2017,01/07/2017,True,,,
30002438            ,30002438            ,27/09/2015,27/09/2015,True,,,
30002439            ,30002439            ,25/09/2015,25/09/2015,True,,,
30002440            ,30002440            ,22/09/2015,22/09/2015,True,,,
30002441            ,30002441            ,22/09/2015,22/09/2015,True,,,
30002442            ,30002442            ,22/09/2015,22/09/2015,True,,,
30002443            ,30002443            ,23/09/2015,23/09/2015,True,,,
30002444            ,30002444            ,16/09/2015,16/09/2015,True,,,
30002445            ,30002445            ,01/02/2016,01/02/2016,True,,,
30002446            ,30002446            ,17/09/2015,17/09/2015,True,,,
30002447            ,30002447            ,17/09/2015,17/09/2015,True,,,
30002448            ,30002448            ,17/09/2015,17/09/2015,True,,,
30002449            ,30002449            ,17/09/2015,17/09/2015,True,,,
30002450            ,30002450            ,16/09/2015,16/09/2015,True,,,
30002451            ,30002451            ,19/09/2015,19/09/2015,True,,,
30002452            ,30002452            ,19/09/2015,19/09/2015,True,,,
30002453            ,30002453            ,15/09/2015,15/09/2015,True,,,
30002454            ,30002454            ,15/09/2015,15/09/2015,True,,,
30002455            ,30002455            ,15/09/2015,15/09/2015,True,,,
30002456            ,30002456            ,15/09/2015,15/09/2015,True,,,
30002457            ,30002457            ,15/09/2015,15/09/2015,True,,,
30002458            ,30002458            ,15/09/2015,15/09/2015,True,,,
30002459            ,30002459            ,15/09/2015,15/09/2015,True,,,
30002460            ,30002460            ,15/09/2015,15/09/2015,True,,,
30002461            ,30002461            ,01/01/2016,01/01/2016,True,,,
30002462            ,30002462            ,01/01/2016,01/01/2016,True,,,
30002463            ,30002463            ,11/09/2015,11/09/2015,True,,,
30002464            ,30002464            ,01/05/2017,01/05/2017,True,,,
30002465            ,30002465            ,01/04/2017,01/04/2017,True,,,
30002466            ,30002466            ,01/08/2016,01/08/2016,True,,,
30002467            ,30002467            ,14/03/2017,14/03/2017,True,,,
30002468            ,30002468            ,08/09/2015,08/09/2015,True,,,
30002469            ,30002469            ,03/09/2015,03/09/2015,True,,,
30002470            ,30002470            ,04/09/2015,04/09/2015,True,,,
30002471            ,30002471            ,01/09/2015,01/09/2015,True,,,
30002472            ,30002472            ,03/09/2015,03/09/2015,True,,,
30002473            ,30002473            ,01/04/2016,01/04/2016,True,,,
30002474            ,30002474            ,01/09/2015,01/09/2015,True,,,
30002475            ,30002475            ,25/08/2015,25/08/2015,True,,,
30002476            ,30002476            ,28/08/2015,28/08/2015,True,,,
30002477            ,30002477            ,26/08/2015,26/08/2015,True,,,
30002478            ,30002478            ,27/08/2015,27/08/2015,True,,,
30002479            ,30002479            ,27/08/2015,27/08/2015,True,,,
30002480            ,30002480            ,27/08/2015,27/08/2015,True,,,
30002481            ,30002481            ,27/08/2015,27/08/2015,True,,,
30002482            ,30002482            ,27/08/2015,27/08/2015,True,,,
30002483            ,30002483            ,27/08/2015,27/08/2015,True,,,
30002484            ,30002484            ,25/08/2015,25/08/2015,True,,,
30002485            ,30002485            ,25/08/2015,25/08/2015,True,,,
30002486            ,30002486            ,25/08/2015,25/08/2015,True,,,
30002487            ,30002487            ,25/08/2015,25/08/2015,True,,,
30002488            ,30002488            ,25/08/2015,25/08/2015,True,,,
30002489            ,30002489            ,25/08/2015,25/08/2015,True,,,
30002490            ,30002490            ,22/08/2015,22/08/2015,True,,,
30002491            ,30002491            ,01/03/2017,01/03/2017,True,,,
30002492            ,30002492            ,18/08/2015,18/08/2015,True,,,
30002493            ,30002493            ,18/08/2015,18/08/2015,True,,,
30002494            ,30002494            ,18/08/2015,18/08/2015,True,,,
30002495            ,30002495            ,18/08/2015,18/08/2015,True,,,
30002496            ,30002496            ,17/08/2015,17/08/2015,True,,,
30002497            ,30002497            ,07/08/2015,07/08/2015,True,,,
30002498            ,30002498            ,12/08/2015,12/08/2015,True,,,
30002499            ,30002499            ,12/08/2015,12/08/2015,True,,,
30002500            ,30002500            ,12/08/2015,12/08/2015,True,,,
30002501            ,30002501            ,11/08/2015,11/08/2015,True,,,
30002502            ,30002502            ,11/08/2015,11/08/2015,True,,,
30002503            ,30002503            ,11/08/2015,11/08/2015,True,,,
30002504            ,30002504            ,31/07/2015,31/07/2015,True,,,
30002505            ,30002505            ,08/08/2015,08/08/2015,True,,,
30002506            ,30002506            ,08/08/2015,08/08/2015,True,,,
30002507            ,30002507            ,10/08/2015,10/08/2015,True,,,
30002508            ,30002508            ,06/08/2015,06/08/2015,True,,,
30002509            ,30002509            ,06/08/2015,06/08/2015,True,,,
30002510            ,30002510            ,31/07/2015,31/07/2015,True,,,
30002511            ,30002511            ,31/07/2015,31/07/2015,True,,,
30002512            ,30002512            ,31/07/2015,31/07/2015,True,,,
30002513            ,30002513            ,30/07/2015,30/07/2015,True,,,
30002514            ,30002514            ,30/07/2015,30/07/2015,True,,,
30002515            ,30002515            ,30/07/2015,30/07/2015,True,,,
30002516            ,30002516            ,30/07/2015,30/07/2015,True,,,
30002517            ,30002517            ,30/07/2015,30/07/2015,True,,,
30002518            ,30002518            ,30/07/2015,30/07/2015,True,,,
30002519            ,30002519            ,30/07/2015,30/07/2015,True,,,
30002520            ,30002520            ,30/07/2015,30/07/2015,True,,,
30002521            ,30002521            ,21/07/2015,21/07/2015,True,,,
30002522            ,30002522            ,21/07/2015,21/07/2015,True,,,
30002523            ,30002523            ,21/07/2015,21/07/2015,True,,,
30002524            ,30002524            ,21/07/2015,21/07/2015,True,,,
30002525            ,30002525            ,21/07/2015,21/07/2015,True,,,
30002526            ,30002526            ,21/07/2015,21/07/2015,True,,,
30002527            ,30002527            ,01/01/2017,01/01/2017,True,,,
30002529            ,30002529            ,22/07/2015,22/07/2015,True,,,
30002530            ,30002530            ,22/07/2015,22/07/2015,True,,,
30002531            ,30002531            ,15/07/2015,15/07/2015,True,,,
30002532            ,30002532            ,15/07/2015,15/07/2015,True,,,
30002533            ,30002533            ,15/07/2015,15/07/2015,True,,,
30002534            ,30002534            ,15/07/2015,15/07/2015,True,,,
30002535            ,30002535            ,15/07/2015,15/07/2015,True,,,
30002536            ,30002536            ,01/03/2016,01/03/2016,True,,,
30002537            ,30002537            ,14/07/2015,14/07/2015,True,,,
30002538            ,30002538            ,14/07/2015,14/07/2015,True,,,
30002539            ,30002539            ,14/07/2015,14/07/2015,True,,,
30002540            ,30002540            ,14/07/2015,14/07/2015,True,,,
30002542            ,30002542            ,09/07/2015,09/07/2015,True,,,
30002543            ,30002543            ,09/07/2015,09/07/2015,True,,,
30002544            ,30002544            ,09/07/2015,09/07/2015,True,,,
30002545            ,30002545            ,07/07/2015,07/07/2015,True,,,
30002546            ,30002546            ,01/01/2016,01/01/2016,True,,,
30002547            ,30002547            ,01/07/2015,01/07/2015,True,,,
30002548            ,30002548            ,02/07/2015,02/07/2015,True,,,
30002549            ,30002549            ,02/07/2015,02/07/2015,True,,,
30002550            ,30002550            ,02/07/2015,02/07/2015,True,,,
30002551            ,30002551            ,30/06/2015,30/06/2015,True,,,
30002552            ,30002552            ,30/06/2015,30/06/2015,True,,,
30002553            ,30002553            ,30/06/2015,30/06/2015,True,,,
30002554            ,30002554            ,25/06/2015,25/06/2015,True,,,
30002555            ,30002555            ,23/06/2015,23/06/2015,True,,,
30002556            ,30002556            ,01/11/2015,01/11/2015,True,,,
30002557            ,30002557            ,22/06/2015,22/06/2015,True,,,
30002558            ,30002558            ,01/12/2015,01/12/2015,True,,,
30002559            ,30002559            ,02/03/2017,02/03/2017,True,,,
